fold,model_name,horizon,horizon_days,evaluation_type,segment_type,segment_value,mae,rmse,wape,bias,aggregate_bias,actual_sum,forecast_sum,observations,rmsse,rmsse_defined_series,rmsse_undefined_series,evaluation_split
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,high,8.757480591234534,15.93531444560818,0.2759358938676699,-0.5880984958976206,-58.22175109386444,3142.0,3083.778248906136,99,0.7141972452645743,99,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,low,1.6946386761135526,2.548584548061632,0.4673237574797819,-0.505117755947691,-50.00665783882141,359.0,308.9933421611786,99,0.5379862858580899,99,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,medium,3.263600579663819,4.787840215302552,0.4208435640021612,-1.385803153701857,-141.35192167758942,791.0,649.6480783224106,102,0.6814452596441376,102,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,3.988659249411689,6.264931978134624,0.2956996148657759,-0.5590730985005696,-25.158289432525635,607.0,581.8417105674744,45,0.6642748120429228,45,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.182630506299791,4.297785512920037,0.5092208810079666,-0.2441181866895584,-20.50592768192292,525.0,504.4940723180771,84,0.6313720183017062,84,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_3,5.384891449359426,12.043519822500883,0.2913976069115385,-1.1924918917884604,-203.91611349582672,3160.0,2956.0838865041733,171,0.646467660734333,171,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,intermittency_class,highly_intermittent,0.5908251404762268,0.7909060188222141,0.6255795605042401,0.1141124102804395,2.0540233850479126,17.0,19.05402338504792,18,0.3208809883466528,18,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,intermittency_class,intermittent,2.608584826642817,4.641349809265786,0.4081265100765019,-0.7741648725696377,-110.7055767774582,914.0,803.2944232225418,143,0.6497895708680245,143,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,intermittency_class,regular,7.07902578312716,13.418801307427469,0.2927654221525365,-1.0138760950925538,-140.928777217865,3361.0,3220.071222782135,139,0.6818548175573995,139,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,overall,all,4.558823555310568,9.681720174088396,0.3186502951055848,-0.8319344353675843,-249.58033061027527,4292.0,4042.4196693897247,300,0.6449119535494859,300,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,store_id,CA_1,5.572876405715943,13.531365522941206,0.3206488150584546,-2.0924699878692627,-209.24699878692627,1738.0,1528.7530012130735,100,0.6314551982653003,100,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,store_id,TX_2,3.802143201828003,6.162526598659547,0.2671920732134928,-0.2573905444145202,-25.739054441452023,1423.0,1397.260945558548,100,0.6171430419931067,100,0,validation
validation_fold_2,ridge_global_v1,days_1_7_aggregate,7,aggregate,store_id,WI_3,4.301451058387756,7.754516722106054,0.380322816833577,-0.1459427738189697,-14.594277381896973,1131.0,1116.405722618103,100,0.686137620390051,100,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,demand_band,high,2.329826882563284,4.357904215131278,0.5138669731433342,-0.0840140708425172,-58.22175109386444,3142.0,3083.778248906136,693,0.6474819094133232,99,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,demand_band,low,0.5264166144581585,0.903130741066992,1.0161746903050244,-0.0721596794210987,-50.00665783882141,359.0,308.9933421611786,693,0.5882942679207986,99,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,demand_band,medium,0.8493621778421375,1.2877230203696508,0.7666809038929029,-0.1979718791002652,-141.35192167758942,791.0,649.6480783224106,714,0.5921352937648874,102,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,dept_id,FOODS_1,1.1521112986973354,1.9597038233916029,0.5978831286485349,-0.0798675855000813,-25.158289432525635,607.0,581.8417105674744,315,0.6326307209615893,45,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,dept_id,FOODS_2,0.8190674564870847,1.190290395220029,0.9173555512655348,-0.0348740266699369,-20.50592768192292,525.0,504.4940723180771,588,0.5647769277449827,84,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,dept_id,FOODS_3,1.4547156348463488,3.278674450159324,0.5510425996554049,-0.1703559845412086,-203.91611349582672,3160.0,2956.0838865041733,1197,0.6247368254166463,171,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,intermittency_class,highly_intermittent,0.2258208488661145,0.3974373551288203,1.6737309974782608,0.0163017728972056,2.0540233850479126,17.0,19.05402338504792,126,0.523913126939659,18,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,intermittency_class,intermittent,0.6770462386019818,1.3062832262780142,0.7414915589065468,-0.1105949817956625,-110.7055767774582,914.0,803.2944232225418,1001,0.5899428379404019,143,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,intermittency_class,regular,1.931803316153578,3.6807637303966994,0.5592515997076559,-0.1448394421560791,-140.928777217865,3361.0,3220.071222782135,973,0.6399092043863688,139,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,overall,all,1.2313434944834027,2.6646012665822827,0.6024746827621495,-0.1188477764810834,-249.58033061027527,4292.0,4042.4196693897247,2100,0.609132138400322,300,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,store_id,CA_1,1.4677447932107108,3.5371253229652773,0.5911515277603553,-0.2989242839813232,-209.24699878692627,1738.0,1528.7530012130735,700,0.6260422063414847,100,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,store_id,TX_2,1.2067153150694712,2.2594957873437425,0.5936055660917988,-0.0367700777735028,-25.739054441452023,1423.0,1397.260945558548,700,0.6261195497778848,100,0,validation
validation_fold_2,ridge_global_v1,days_1_7_daily,7,daily,store_id,WI_3,1.0195703751700265,1.919302729177808,0.6310338307860465,-0.0208489676884242,-14.594277381896973,1131.0,1116.405722618103,700,0.5752346590815965,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,demand_band,high,39.08224750889672,69.36632371682137,0.2545321033735133,-4.36372665805046,-432.00893914699554,15201.0,14768.991060853004,99,1.3738044720184204,99,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,demand_band,low,7.152419999392346,8.998212573997865,0.418987917124167,3.388404112873656,335.4520071744919,1690.0,2025.452007174492,99,1.1146614371333683,99,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,demand_band,medium,10.228644254160862,13.234723193127534,0.2837426472462355,-0.7589254729888019,-77.41039824485779,3677.0,3599.589601755142,102,1.0702462132379522,102,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,dept_id,FOODS_1,16.39360853830973,23.388579216894293,0.2742425220163338,4.594031471676296,206.7314162254333,2690.0,2896.7314162254333,45,1.3399894623736537,45,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,dept_id,FOODS_2,20.30752772518567,48.358149400956776,0.4423839027270737,-9.240805664232798,-776.2276757955551,3856.0,3079.772324204445,84,1.3668213401327214,84,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,dept_id,FOODS_3,18.57900049184498,40.55087593739871,0.2265731767298168,2.313034674577546,395.5289293527603,14022.0,14417.52892935276,171,1.055033452504884,171,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,intermittency_class,highly_intermittent,5.134700980451372,6.269926439601257,0.6897359525979455,3.3730541268984475,60.71497428417206,134.0,194.7149742841721,18,1.4209062168662043,18,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,intermittency_class,intermittent,9.812543742306582,19.011173320693924,0.3134227730957876,-0.0347204791916,-4.965028524398804,4477.0,4472.034971475601,143,1.1380617758077207,143,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,intermittency_class,regular,29.675794420482443,56.888605728349454,0.258503191354707,-1.6526422732167965,-229.7172759771347,15957.0,15727.282724022863,139,1.202907143253255,139,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,overall,all,18.735179324150085,40.91613049689675,0.2732669096287935,-0.5798911007245382,-173.96733021736145,20568.0,20394.03266978264,300,1.185077462520994,300,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,CA_1,21.57204521179199,44.714371091448704,0.2777039805843459,-1.3145028471946716,-131.45028471946716,7768.0,7636.549715280533,100,1.201179870569874,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,TX_2,16.822835208177565,35.48184093177956,0.2471765384686683,1.0404489958286285,104.04489958286284,6806.0,6910.044899582863,100,1.1651462975231603,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_aggregate,30,aggregate,store_id,WI_3,17.8106575524807,42.00063316791024,0.2971414339753203,-1.4656194508075715,-146.56194508075714,5994.0,5847.438054919243,100,1.1889062194699471,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,demand_band,high,2.8032756246300257,4.700986139549222,0.547709269465902,-0.1454575552683486,-432.00893914699554,15201.0,14768.991060853004,2970,0.7629542785814792,99,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,demand_band,low,0.6801650372819869,1.0302470508401411,1.195319621732249,0.1129468037624551,335.4520071744919,1690.0,2025.452007174492,2970,0.7683245454414738,99,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,demand_band,medium,1.0250509809824375,1.47046142247893,0.8530475936378187,-0.0252975157662933,-77.41039824485779,3677.0,3599.589601755142,3060,0.7596477857469351,102,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_1,1.4403765226293492,2.27262325203566,0.7228655410965136,0.1531343823892099,206.7314162254333,2690.0,2896.7314162254333,1350,0.8282289739658076,45,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_2,1.3262709306819098,2.8489842588110323,0.8667538239933643,-0.3080268554744266,-776.2276757955551,3856.0,3079.772324204445,2520,0.7745298209857404,84,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,dept_id,FOODS_3,1.5976147596134311,3.0581470047733283,0.5844932047366211,0.0771011558192515,395.5289293527603,14022.0,14417.52892935276,5130,0.7412273037029017,171,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,highly_intermittent,0.4226125207212236,0.653378960576503,1.7030653820109012,0.1124351375632815,60.71497428417206,134.0,194.7149742841721,540,0.894249637453084,18,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,intermittent,0.8662730781626312,1.5195134123109708,0.8300896817774599,-0.0011573493063866,-4.965028524398804,4477.0,4472.034971475601,4290,0.7762424120529807,143,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,intermittency_class,regular,2.2872787772608603,3.9562331320944,0.5977284264697492,-0.0550880757738932,-229.7172759771347,15957.0,15727.282724022863,4170,0.7336799951563164,139,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,overall,all,1.4980527519649929,2.894510597907555,0.6555073302063855,-0.0193297033574846,-173.96733021736145,20568.0,20394.03266978264,9000,0.7636022590815325,300,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,store_id,CA_1,1.6675814456939697,3.233662053938429,0.6440196108498853,-0.0438167615731557,-131.45028471946716,7768.0,7636.549715280533,3000,0.7517429061979547,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,store_id,TX_2,1.4496242731809617,2.651444434973161,0.6389763178875822,0.0346816331942876,104.04489958286284,6806.0,6910.044899582863,3000,0.7788527995147608,100,0,validation
validation_fold_2,ridge_global_v1,days_1_30_daily,30,daily,store_id,WI_3,1.3769525370200475,2.7654740883555573,0.6891654339439677,-0.0488539816935857,-146.56194508075714,5994.0,5847.438054919243,3000,0.7602110715318819,100,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,demand_band,high,2.419176798878294,3.753597274447582,0.5569732629975607,0.0892476421413999,8.835516571998596,430.0,438.8355165719986,99,0.5097702913565308,99,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,demand_band,low,0.4198912707242099,0.7451313709019379,0.9447553591294722,-0.1739795111646556,-17.223971605300903,44.0,26.776028394699097,99,0.3269098855750363,99,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,demand_band,medium,0.8644693961330489,1.2464725835737176,0.9184987333913645,-0.1960810598205117,-20.0002681016922,96.0,75.9997318983078,102,0.4559941680531115,102,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,dept_id,FOODS_1,1.3223724471198188,2.643379767425061,0.7629071810306647,-0.24212327003479,-10.895547151565552,78.0,67.10445284843445,45,0.4082303667947931,45,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,dept_id,FOODS_2,0.8172331750392914,1.353080946787404,0.6021718131868463,-0.3119570712248484,-26.204393982887268,114.0,87.79560601711273,84,0.3475061200532897,84,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,dept_id,FOODS_3,1.4098787746931378,2.5820775529803948,0.6378023028373718,0.0509427953184696,8.711217999458313,378.0,386.7112179994583,171,0.4782565033181316,171,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,intermittency_class,highly_intermittent,0.0774126543718225,0.2469879308137358,1.316015124320984,-0.0402344044517068,-0.6839848756790161,1.0,0.3160151243209839,17,0.0943204367549584,17,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,intermittency_class,intermittent,0.6643202064765824,1.1611277746503683,0.8246733597640333,-0.141917150053713,-20.43606960773468,116.0,95.56393039226532,144,0.415303267072898,144,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,intermittency_class,regular,1.958744549922806,3.188471802845488,0.6010275771286314,-0.0522925802272,-7.26866865158081,453.0,445.7313313484192,139,0.4887455019734599,139,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,overall,all,1.2308120576540629,2.315385778201194,0.6477958198179279,-0.0946290771166483,-28.388723134994507,570.0,541.6112768650055,300,0.4311424755254751,300,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,store_id,CA_1,1.406361173391342,2.4808506073777554,0.6306552347046377,-0.1345353162288665,-13.453531622886658,223.0,209.5464683771133,100,0.4766252446486015,100,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,store_id,TX_2,1.3018788158893586,2.6077042627900746,0.657514553479474,-0.0139375412464141,-1.3937541246414185,198.0,196.60624587535852,100,0.4394756550604521,100,0,validation
validation_fold_3,ridge_global_v1,day_1_daily,1,daily,store_id,WI_3,0.984196183681488,1.768698009098485,0.6605343514640859,-0.1354143738746643,-13.54143738746643,149.0,135.45856261253357,100,0.3773265268673716,100,0,validation
validation_fold_3,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,high,8.764158136916883,13.009184377177082,0.2448227019059738,-2.844238894154328,-281.5796505212784,3544.0,3262.4203494787216,99,0.7083561603216408,99,0,validation
validation_fold_3,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,low,2.604480489335879,3.5339999429095843,0.5691911003184371,-2.056467293488859,-203.59026205539703,453.0,249.40973794460297,99,0.8401063621420924,99,0,validation
validation_fold_3,ridge_global_v1,days_1_7_aggregate,7,aggregate,demand_band,medium,3.232518496466618,4.784099313323937,0.4437643158002625,-1.0605976780255637,-108.18096315860748,743.0,634.8190368413925,102,0.6594519216686281,102,0,validation
validation_fold_3,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_1,7.069681400722928,12.409814431093,0.4310781341904224,-5.064881330066257,-227.9196598529816,738.0,510.0803401470184,45,1.0504490561459376,45,0,validation
validation_fold_3,ridge_global_v1,days_1_7_aggregate,7,aggregate,dept_id,FOODS_2,3.360056607496171,5.903780838957495,0.3467380282919881,-1.3068224106516158,-109.77308249473572,814.0,704.2269175052643,84,0.5696427605094316,84,0,validation
